seed,pid,flavor,x,Q,bT,F_NP,ftilde,x_ftilde,b_ftilde,b_x_ftilde
1003,2,u,0.1,10.0,3.25,0.2507315001579096,1.0769994236918181,0.10769994236918182,3.5002481269984087,0.3500248126998409
1003,2,u,0.1,10.0,3.2750000000000004,0.24926203957964524,1.070368849566071,0.10703688495660711,3.505457982328883,0.35054579823288834
1003,2,u,0.1,10.0,3.3000000000000003,0.2477368637760903,1.063508838852468,0.10635088388524681,3.5095791682131448,0.35095791682131455
1003,2,u,0.1,10.0,3.325,0.24619594262560163,1.0565908836616673,0.10565908836616673,3.513164688175044,0.3513164688175044
1003,2,u,0.1,10.0,3.35,0.2445767495056009,1.04934652605276,0.104934652605276,3.515310862276746,0.3515310862276746
1003,2,u,0.1,10.0,3.375,0.2429398384955091,1.0420355367698853,0.10420355367698853,3.5168699365983627,0.3516869936598363
1003,2,u,0.1,10.0,3.4000000000000004,0.24120627358087562,1.0343192528721266,0.10343192528721266,3.5166854597652306,0.35166854597652314
1003,2,u,0.1,10.0,3.4250000000000003,0.2394543622797389,1.0265334750350819,0.10265334750350819,3.5158771519951557,0.35158771519951554
1003,2,u,0.1,10.0,3.45,0.2375919299827413,1.0182829871943555,0.10182829871943555,3.5130763058205265,0.35130763058205267
1003,2,u,0.1,10.0,3.475,0.23571169567604064,1.0099652061576252,0.10099652061576253,3.5096290913977475,0.3509629091397748
1003,2,u,0.1,10.0,3.5,0.2337121227459972,1.0011450151275136,0.10011450151275136,3.5040075529462977,0.35040075529462983
1003,2,u,0.1,10.0,3.5250000000000004,0.23169620352362202,0.9922636498332035,0.09922636498332035,3.4977293656620425,0.3497729365662043
1003,2,u,0.1,10.0,3.5500000000000003,0.22955722845112123,0.9828640574632795,0.09828640574632797,3.4891674039946428,0.3489167403994643
1003,2,u,0.1,10.0,3.575,0.22740401295311022,0.9734121902249455,0.09734121902249455,3.4799485800541805,0.3479948580054181
1003,2,u,0.1,10.0,3.6,0.22512902876832216,0.9634477051241188,0.09634477051241189,3.468411738446828,0.3468411738446828
1003,2,u,0.1,10.0,3.625,0.2228422784034141,0.9534414045396759,0.0953441404539676,3.456225091456325,0.34562250914563253
1003,2,u,0.1,10.0,3.65,0.22043961405630094,0.9429476127383107,0.09429476127383107,3.4417587864948342,0.3441758786494834
1003,2,u,0.1,10.0,3.675,0.218027768133684,0.9324229114714647,0.09324229114714648,3.4266541996576327,0.3426654199657633
1003,2,u,0.1,10.0,3.7,0.21550975093478902,0.9214524247973019,0.0921452424797302,3.4093739717500173,0.34093739717500177
1003,2,u,0.1,10.0,3.725,0.21298502091219654,0.910461409012185,0.0910461409012185,3.391468748570389,0.3391468748570389
1003,2,u,0.1,10.0,3.75,0.21036688272699236,0.8990791603488498,0.08990791603488499,3.371546851308187,0.3371546851308187
1003,2,u,0.1,10.0,3.775,0.20774421802652493,0.8876855242098172,0.08876855242098172,3.3510128538920596,0.33510128538920597
1003,2,u,0.1,10.0,3.8,0.20504300795549277,0.8759641050825301,0.08759641050825301,3.328663599313614,0.33286635993136143
1003,2,u,0.1,10.0,3.825,0.2023390598338401,0.8642387104302047,0.08642387104302048,3.305713067395533,0.33057130673955337
1003,2,u,0.1,10.0,3.85,0.19957256588979366,0.8522537599074552,0.08522537599074553,3.2811769756437026,0.32811769756437026
1003,2,u,0.1,10.0,3.875,0.19680467334588816,0.8402703019844531,0.08402703019844532,3.2560474201897556,0.3256047420189756
1003,2,u,0.1,10.0,3.9,0.19399057997808916,0.8280969136725664,0.08280969136725665,3.229577963323009,0.32295779633230093
1003,2,u,0.1,10.0,3.925,0.19117597106462467,0.8159285163899326,0.08159285163899327,3.2025194268304853,0.3202519426830486
1003,2,u,0.1,10.0,3.95,0.1883312529057672,0.8036386612198706,0.08036386612198707,3.174372711818489,0.3174372711818489
1003,2,u,0.1,10.0,3.975,0.1854864705681751,0.7913554373595004,0.07913554373595005,3.1456378635040143,0.31456378635040144
1003,2,u,0.1,10.0,4.0,0.1826267443181277,0.7790152125253987,0.07790152125253988,3.116060850101595,0.3116060850101595
1003,2,u,0.1,10.0,4.025,0.17976701806808024,0.766681597318864,0.0766681597318864,3.085893429208428,0.30858934292084284
1003,2,u,0.1,10.0,4.05,0.17690641802818133,0.7543507126828012,0.07543507126828013,3.0551203863653447,0.3055120386365345
1003,2,u,0.1,10.0,4.075,0.1740458106913793,0.742026105763718,0.0742026105763718,3.023756380987151,0.3023756380987151
1003,2,u,0.1,10.0,4.1000000000000005,0.17119658083863284,0.7297561612748477,0.07297561612748477,2.9920002612268757,0.2992000261226876
1003,2,u,0.1,10.0,4.125,0.16834759313546277,0.7174932555737116,0.07174932555737117,2.95965967924156,0.295965967924156
1003,2,u,0.1,10.0,4.15,0.16552018827159487,0.7053281899289133,0.07053281899289134,2.9271119882049907,0.29271119882049906
1003,2,u,0.1,10.0,4.175,0.1626935286891619,0.6931720064075833,0.06931720064075833,2.89399312675166,0.289399312675166
1003,2,u,0.1,10.0,4.2,0.1598969545624205,0.681149561512616,0.0681149561512616,2.8608281583529873,0.2860828158352987
1003,2,u,0.1,10.0,4.2250000000000005,0.15710182900089426,0.6691386978183738,0.06691386978183737,2.8271109982826297,0.282711099828263
1003,2,u,0.1,10.0,4.25,0.15434358695437853,0.6572901950077789,0.06572901950077789,2.79348332878306,0.279348332878306
1003,2,u,0.1,10.0,4.275,0.15158763643502596,0.6454565722093961,0.06454565722093962,2.7593268461951688,0.27593268461951687
1003,2,u,0.1,10.0,4.3,0.14887393430785556,0.6338078213241628,0.06338078213241628,2.7253736316939,0.27253736316939
1003,2,u,0.1,10.0,4.325,0.1461634636401779,0.6221776683861212,0.062217766838612125,2.6909184157699744,0.26909184157699745
1003,2,u,0.1,10.0,4.3500000000000005,0.14349940673150618,0.6107497893980557,0.06107497893980557,2.6567615838815426,0.2656761583881543
1003,2,u,0.1,10.0,4.375,0.14083958351749132,0.5993444987819772,0.05993444987819772,2.62213218217115,0.262213218217115
1003,2,u,0.1,10.0,4.4,0.13822920890423648,0.5881540747121243,0.05881540747121244,2.5878779287333473,0.25878779287333475
1003,2,u,0.1,10.0,4.425,0.13562409451400184,0.5769903410311042,0.057699034103110426,2.5531822590626363,0.25531822590626363
1003,2,u,0.1,10.0,4.45,0.13307064534475824,0.566050590793878,0.0566050590793878,2.5189251290327572,0.25189251290327574
1003,2,u,0.1,10.0,4.4750000000000005,0.13052349757806883,0.5551417040211684,0.05551417040211684,2.4842591254947286,0.24842591254947288
1003,2,u,0.1,10.0,4.5,0.1280294199410826,0.544462473049762,0.05444624730497621,2.4500811287239292,0.2450081128723929
1003,2,u,0.1,10.0,4.525,0.12554266598429917,0.5338182074186995,0.05338182074186995,2.415527388569615,0.24155273885696155
1003,2,u,0.1,10.0,4.55,0.12310981775354621,0.5234068591846073,0.05234068591846073,2.3815012092899632,0.23815012092899632
1003,2,u,0.1,10.0,4.575,0.1206852965316462,0.5130345069729365,0.051303450697293654,2.3471328694011846,0.23471328694011848
1003,2,u,0.1,10.0,4.6000000000000005,0.11831501075347826,0.5028961945461168,0.05028961945461168,2.3133224949121374,0.23133224949121375
1003,2,u,0.1,10.0,4.625,0.11595402403108546,0.4928007853001736,0.04928007853001737,2.279203632013303,0.2279203632013303
1003,2,u,0.1,10.0,4.65,0.11364718792799257,0.4829387886759587,0.04829387886759587,2.245665367343208,0.22456653673432084
1003,2,u,0.1,10.0,4.675,0.11135058347345494,0.4731234441433176,0.04731234441433176,2.2118521013700096,0.221185210137001
1003,2,u,0.1,10.0,4.7,0.1091076992747371,0.4635394297205188,0.046353942972051886,2.1786353196864385,0.21786353196864386
1003,2,u,0.1,10.0,4.7250000000000005,0.10687593350091343,0.4540056309617299,0.04540056309617299,2.145176606294174,0.21451766062941743
1003,2,u,0.1,10.0,4.75,0.10469721824317967,0.44470007607327083,0.04447000760732708,2.1123253613480366,0.21123253613480367
1003,2,u,0.1,10.0,4.775,0.1025304667256373,0.4354481334218594,0.04354481334218594,2.079264837089379,0.20792648370893788
1003,2,u,0.1,10.0,4.800000000000001,0.1004158519765127,0.426420325235513,0.0426420325235513,2.0468175611304624,0.2046817561130463
1003,2,u,0.1,10.0,4.825,0.09831399360906136,0.4174493110743384,0.041744931107433846,2.014192925933683,0.2014192925933683
1003,2,u,0.1,10.0,4.8500000000000005,0.09626322285694039,0.4086977601235358,0.04086977601235359,1.9821841365991488,0.1982184136599149
1003,2,u,0.1,10.0,4.875,0.09422596147596501,0.4000060252459548,0.04000060252459548,1.9500293730740297,0.19500293730740298
1003,2,u,0.1,10.0,4.9,0.09223859025581246,0.3915284655405306,0.039152846554053065,1.9184894811486002,0.19184894811486003
1003,2,u,0.1,10.0,4.925000000000001,0.09026542959737527,0.3831135323992425,0.03831135323992425,1.8868341470662697,0.18868341470662697
1003,2,u,0.1,10.0,4.95,0.08834083684794553,0.37490696922246064,0.03749069692224607,1.8557894976511802,0.18557894976511805
1003,2,u,0.1,10.0,4.9750000000000005,0.08643109981754248,0.3667656133440008,0.03667656133440008,1.8246589263864044,0.18246589263864044
1003,2,u,0.1,10.0,5.0,0.08456857639530369,0.3588266983769078,0.03588266983769078,1.7941334918845389,0.1794133491884539
1003,2,u,0.1,10.0,5.025,0.08272152239401478,0.3509554456746433,0.03509554456746433,1.7635511145150828,0.17635511145150828
1003,2,u,0.1,10.0,5.050000000000001,0.08092021757061825,0.34328024922512007,0.03432802492251201,1.7335652585868566,0.17335652585868566
1003,2,u,0.1,10.0,5.075,0.07913493219328213,0.3356749072769772,0.03356749072769772,1.7035501544306593,0.17035501544306594
1003,2,u,0.1,10.0,5.1000000000000005,0.07739392757529305,0.328259231282107,0.0328259231282107,1.674122079538746,0.1674122079538746
1003,2,u,0.1,10.0,5.125,0.07566945939629652,0.32091546900601636,0.03209154690060164,1.644691778655834,0.1644691778655834
1003,2,u,0.1,10.0,5.15,0.0739877605371998,0.31375481065157795,0.0313754810651578,1.6158372748556267,0.16158372748556266
1003,2,u,0.1,10.0,5.175000000000001,0.0723230646112651,0.30666791784968556,0.030666791784968558,1.5870064748721229,0.1587006474872123
1003,2,u,0.1,10.0,5.2,0.07069961173027958,0.29975751430342956,0.029975751430342958,1.5587390743778338,0.15587390743778337
1003,2,u,0.1,10.0,5.2250000000000005,0.0690935830829654,0.29292254299776493,0.029292254299776496,1.530520287163322,0.1530520287163322
1003,2,u,0.1,10.0,5.25,0.06752726513940566,0.28625743035098633,0.028625743035098634,1.5028515093426782,0.15028515093426784
1003,2,u,0.1,10.0,5.275,0.06597875146612385,0.27966924788509145,0.027966924788509148,1.4752552825938576,0.14752552825938575
1003,2,u,0.1,10.0,5.300000000000001,0.06446841438377335,0.27324429528053423,0.027324429528053425,1.4481947649868316,0.14481947649868318
1003,2,u,0.1,10.0,5.325,0.06297621807290582,0.26689759216527564,0.026689759216527567,1.4212296782800928,0.1421229678280093
1003,2,u,0.1,10.0,5.3500000000000005,0.06152067663702427,0.26070755149865715,0.026070755149865718,1.394785400517816,0.1394785400517816
1003,2,u,0.1,10.0,5.375,0.06008357350002959,0.25459692008245893,0.025459692008245896,1.3684584454432167,0.13684584454432167
1003,2,u,0.1,10.0,5.4,0.058681611219081574,0.24863642470069358,0.02486364247006936,1.3426366933837455,0.13426366933837455
1003,2,u,0.1,10.0,5.425000000000001,0.057298340183764625,0.24275631479057733,0.024275631479057733,1.3169530077388822,0.13169530077388822
1003,2,u,0.1,10.0,5.45,0.05594871703958556,0.2370199116545405,0.023701991165454052,1.2917585185172458,0.1291758518517246
1003,2,u,0.1,10.0,5.4750000000000005,0.05461800208877237,0.23136472280691522,0.023136472280691524,1.266721857367861,0.1266721857367861
1003,2,u,0.1,10.0,5.5,0.05331946058650927,0.2258468974569507,0.02258468974569507,1.2421579360132289,0.12421579360132289
1003,2,u,0.1,10.0,5.525,0.0520400041533617,0.22041095033392727,0.02204109503339273,1.2177705005949482,0.12177705005949484
1003,2,u,0.1,10.0,5.550000000000001,0.050791283534306675,0.21510618644611187,0.02151061864461119,1.193839334775921,0.1193839334775921
1003,2,u,0.1,10.0,5.575,0.04956179491005895,0.20988384249992867,0.02098838424999287,1.1701024219371023,0.11701024219371023
1003,2,u,0.1,10.0,5.6000000000000005,0.04836161649079503,0.2047865591577824,0.020478655915778243,1.1468047312835816,0.11468047312835816
1003,2,u,0.1,10.0,5.625,0.047180769584283244,0.19977204112364869,0.01997720411236487,1.1237177313205238,0.11237177313205239
1003,2,u,0.1,10.0,5.65,0.046027843028698376,0.1948766188168861,0.01948766188168861,1.1010528963154065,0.11010528963154065
1003,2,u,0.1,10.0,5.675000000000001,0.04489431751479526,0.19006418441479225,0.019006418441479225,1.078614246553946,0.10786142465539462
1003,2,u,0.1,10.0,5.7,0.043787366663173836,0.18536507382890147,0.018536507382890147,1.0565809208247383,0.10565809208247384
1003,2,u,0.1,10.0,5.7250000000000005,0.042699861272996,0.18074907143184965,0.018074907143184965,1.0347884339473394,0.10347884339473394
1003,2,u,0.1,10.0,5.75,0.04163760463671614,0.1762407102971384,0.01762407102971384,1.0133840842085458,0.10133840842085459
1003,2,u,0.1,10.0,5.775,0.040594795261271875,0.17181540102442294,0.017181540102442296,0.9922339409160426,0.09922339409160426
1003,2,u,0.1,10.0,5.800000000000001,0.03957594998984126,0.167492230410716,0.0167492230410716,0.971454936382153,0.0971454936382153
1003,2,u,0.1,10.0,5.825,0.038576525509786144,0.16325193931030343,0.016325193931030345,0.9509425464825175,0.09509425464825175
1003,2,u,0.1,10.0,5.8500000000000005,0.037599818538964005,0.1591084503161837,0.01591084503161837,0.9307844343496747,0.09307844343496748
1003,2,u,0.1,10.0,5.875,0.03664247890859991,0.15504755774781648,0.015504755774781649,0.9109044017684218,0.09109044017684219
1003,2,u,0.1,10.0,5.9,0.03570664512749978,0.1510782832622803,0.01510782832622803,0.8913618712474538,0.08913618712474539
1003,2,u,0.1,10.0,5.925000000000001,0.034790094631011084,0.14719119589101193,0.014719119589101194,0.8721078356542458,0.08721078356542458
1003,2,u,0.1,10.0,5.95,0.03389388087940077,0.14339072705547315,0.014339072705547316,0.8531748259800652,0.08531748259800653
1003,2,u,0.1,10.0,5.9750000000000005,0.03301684325441849,0.1396719413967113,0.013967194139671131,0.8345398498453501,0.083453984984535
1003,2,u,0.1,10.0,6.0,0.03215900835083626,0.13603492728813266,0.013603492728813267,0.8162095637287959,0.08162095637287961
1003,2,u,0.1,10.0,6.025,0.03132021190941979,0.13247896633045322,0.013247896633045323,0.7981857721409807,0.07981857721409807
1003,2,u,0.1,10.0,6.050000000000001,0.030499525346617207,0.12900010803680684,0.012900010803680684,0.7804506536226815,0.07804506536226814
1003,2,u,0.1,10.0,6.075,0.029697718815202556,0.12560158785148381,0.012560158785148382,0.7630296461977641,0.07630296461977643
1003,2,u,0.1,10.0,6.1000000000000005,0.028912969568077724,0.12227567533691204,0.012227567533691204,0.7458816195551635,0.07458816195551636
1003,2,u,0.1,10.0,6.125,0.02814692016561748,0.11902929655351152,0.011902929655351153,0.7290544413902581,0.07290544413902582
1003,2,u,0.1,10.0,6.15,0.027396908994864893,0.11585117573286377,0.011585117573286377,0.7124847307571123,0.07124847307571124
1003,2,u,0.1,10.0,6.175000000000001,0.026665389493379328,0.1127516684578128,0.011275166845781281,0.6962415527269942,0.06962415527269943
