row_id,dataset,local_index,qT,QM,QM_Low,QM_High,y,y_Low,y_High,xF,xF_Low,xF_High,x1,x2,SqrtS,BeamE,A,PreFactor,CS,dA,error,frac_error,sysNorm,sysP2P,W_CS_baseline,Y_CS,matched_CS_baseline,data_over_baseline,rel_residual,qT_over_Q,FO_NLO_real_dev_raw_CS,nlo_real_tail_repair,nlo_real_tail_repair_factor,FO_NLO_real_dev_CS,singular_NLO_dev_CS,raw_Y_NLO_dev_CS,raw_Y_positive,nlo_y_component,component_Y_CS,tail_switch,Y_unclipped_CS,Y_was_clipped,Y_over_W,FO_over_singular,nlo_singular_mode,nlo_singular_rsub,nlo_singular_power,nlo_singular_damp_kind,nlo_singular_damping,nlo_real_convention,nlo_singular_convention,nlo_alpha_convention,error_original,collins_sigma_factorization,collins_delta_rel,collins_turn_on,collins_r0,collins_width,collins_lambda,collins_power,collins_dataset_qmax,collins_error_inflation,source_file,sysNorm_rel,sysP2P_rel,sigma_uncorr,norm_rel,ptp_rel_used,norm_rel_used,target_used,sigma_used,Y_CS_used,dataset_norm_factor,pred_W_CS_raw_before_dataset_norm,pred_match_CS_raw_before_dataset_norm,pred_W_CS,pred_match_CS,pull
E288_300:98,E288_300,98,0.3,11.5,11.0,12.0,0.21,0.201368794,0.219398289,0.205096133,0.19617891,0.214013356,0.598029541,0.392933408,23.72340616,300.0,0.00079,0.53030303,0.001489714,0.00079,0.001489714,1.0,15%,0.00%,0.0960065986297298,-0.0,0.0960065986297298,0.0155167876089997,63.446329046870645,0.0260869565217391,7.522138626304227e-05,mcfm_logistic,1.0,7.522138626304227e-05,0.0011319432486816,-0.0010567218624185,False,raw,-0.0010567218624185,0.0,-0.0,False,-0.0,0.0664533194138942,asymptotic_damped,0.1,2.0,exp,0.9342110244260492,base,base,alpha_over_pi,0.001489714,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_300.csv,0.15,0.0,0.001489714,0.15,0.0,0.15,0.001489714,0.001489714,-0.0,0.9782724,0.002253673,0.002253673,0.0022047062,0.0022047062,0.47995263
E288_300:99,E288_300,99,0.5,11.5,11.0,12.0,0.21,0.201368794,0.219398289,0.205096133,0.19617891,0.214013356,0.598029541,0.392933408,23.72340616,300.0,0.00101,0.318181818,0.003174286,0.00072,0.002262857,0.712871287,15%,0.00%,-0.013481740937977,0.0,-0.013481740937977,-0.2354507488760794,-7.360618429700628,0.0434782608695652,9.88167297250317e-05,mcfm_logistic,1.0,9.88167297250317e-05,-0.0032934152741574,0.0033922320038824,True,raw,0.0033922320038824,0.0,0.0,False,-0.0,-0.0300043333436936,asymptotic_damped,0.1,2.0,exp,0.8277567757662239,base,base,alpha_over_pi,0.002262857,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_300.csv,0.15,0.0,0.002262857,0.15,0.0,0.15,0.003174286,0.002262857,0.0,0.9782724,0.0031796948,0.0031796948,0.0031106076,0.0031106076,-0.028140744
E288_300:100,E288_300,100,0.7,11.5,11.0,12.0,0.21,0.201368794,0.219398289,0.205096133,0.19617891,0.214013356,0.598029541,0.392933408,23.72340616,300.0,0.001,0.227272727,0.0044,0.00058,0.002552,0.58,15%,0.00%,-0.0630595901902447,0.0,-0.0630595901902447,-0.0697752710844714,-26.434008695236965,0.0608695652173913,0.0001104117797182,mcfm_logistic,1.0,0.0001104117797182,-0.004010295214853,0.0041207069945713,True,raw,0.0041207069945713,0.0,0.0,False,-0.0,-0.0275320827527488,asymptotic_damped,0.1,2.0,exp,0.6903818718787685,base,base,alpha_over_pi,0.002552,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_300.csv,0.15,0.0,0.002552,0.15,0.0,0.15,0.0044,0.002552,0.0,0.9782724,0.0035977904,0.0035977904,0.003519619,0.003519619,-0.3449769
E288_300:101,E288_300,101,0.9,11.5,11.0,12.0,0.21,0.201368794,0.219398289,0.205096133,0.19617891,0.214013356,0.598029541,0.392933408,23.72340616,300.0,0.00068,0.176767677,0.003846857,0.00048,0.002715429,0.705882353,15%,0.00%,0.0101699926749817,0.0,0.0101699926749817,0.3782556313401582,2.3285954723845594,0.0782608695652174,0.0001139837864256,mcfm_logistic,1.0,0.0001139837864256,-0.0012024339062773,0.0013164176927029,True,raw,0.0013164176927029,0.0,0.0,False,0.0,-0.0947942218117323,asymptotic_damped,0.1,2.0,exp,0.5420069956565413,base,base,alpha_over_pi,0.002715429,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_300.csv,0.15,0.0,0.002715429,0.15,0.0,0.15,0.003846857,0.002715429,0.0,0.9782724,0.0037298652,0.0037298652,0.003648824,0.003648824,-0.07292879
E288_300:102,E288_300,102,1.1,11.5,11.0,12.0,0.21,0.201368794,0.219398289,0.205096133,0.19617891,0.214013356,0.598029541,0.392933408,23.72340616,300.0,0.00118,0.144628099,0.008158857,0.0006,0.004148571,0.508474576,15%,0.00%,0.0498488279738883,0.0,0.0498488279738883,0.1636719925345838,10.04923646573442,0.0956521739130434,0.0001121604877378,mcfm_logistic,1.0,0.0001121604877378,-1.153992860081962e-05,0.0001237004163386,True,raw,0.0001237004163386,0.0,0.0,False,0.0,-9.719339834555385,asymptotic_damped,0.1,2.0,exp,0.4005431261771318,base,base,alpha_over_pi,0.004148571,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_300.csv,0.15,0.0,0.004148571,0.15,0.0,0.15,0.008158857,0.004148571,0.0,0.9782724,0.003822303,0.003822303,0.0037392534,0.0037392534,-1.0653316
E288_300:103,E288_300,103,1.3,11.5,11.0,12.0,0.21,0.201368794,0.219398289,0.205096133,0.19617891,0.214013356,0.598029541,0.392933408,23.72340616,300.0,0.00026,0.122377622,0.002124571,0.00026,0.0021368707333641,1.0,15%,0.00%,-0.0094151505372218,0.0,-0.0094151505372218,-0.2256544907700326,-5.4315537288336655,0.1130434782608695,0.0001067735074094,mcfm_logistic,1.0,0.0001067735074094,-0.0005333011229015,0.000640074630311,True,raw,0.000640074630311,0.0,0.0,False,-0.0,-0.2002124181335105,asymptotic_damped,0.1,2.0,exp,0.2786265852538558,base,base,alpha_over_pi,0.002124571,0.0002289423444176,0.1077593285503883,0.1686529136188032,0.1,0.05,0.5,2.0,0.2,1.0057892785716254,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_300.csv,0.15,0.0,0.0021368707333641,0.15,0.0,0.15,0.002124571,0.0021368708,0.0,0.9782724,0.003989433,0.003989433,0.003902752,0.003902752,0.8321425
E288_300:104,E288_300,104,1.5,11.5,11.0,12.0,0.21,0.201368794,0.219398289,0.205096133,0.19617891,0.214013356,0.598029541,0.392933408,23.72340616,300.0,0.00054,0.106060606,0.005091429,0.00038,0.0045847289014645,0.703703704,15%,0.00%,-0.0404162233584419,0.0,-0.0404162233584419,-0.1259748827802468,-12.701498373628077,0.1304347826086956,9.913371874171269e-05,mcfm_logistic,1.0,9.913371874171269e-05,-0.0004573728296484,0.0005565065483901,True,raw,0.0005565065483901,0.0,0.0,False,-0.0,-0.216745972466095,asymptotic_damped,0.1,2.0,exp,0.1824419476889117,base,base,alpha_over_pi,0.003582857,0.002860572463245,0.5618407844330214,0.6604750554779303,0.1,0.05,0.5,2.0,0.2,1.2796293297400916,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_300.csv,0.15,0.0,0.0045847289014645,0.15,0.0,0.15,0.005091429,0.0045847287,0.0,0.9782724,0.004195447,0.004195447,0.00410429,0.00410429,-0.21531025
E288_300:105,E288_300,105,1.7,11.5,11.0,12.0,0.21,0.201368794,0.219398289,0.205096133,0.19617891,0.214013356,0.598029541,0.392933408,23.72340616,300.0,0.00035,0.093582888,0.00374,0.00035,0.0055229595627224,1.0,15%,0.00%,0.0125489029606985,0.0,0.0125489029606985,0.2980340203213903,2.3553216472456127,0.1478260869565217,9.019287005194136e-05,mcfm_logistic,1.0,9.019287005194136e-05,4.550799855172336e-05,4.4684871500218e-05,True,raw,4.4684871500218e-05,0.0,0.0,False,0.0,1.9819124752197173,asymptotic_damped,0.1,2.0,exp,0.1124490331690756,base,base,alpha_over_pi,0.00374,0.0040639244987409,1.0866108285403673,0.994493301553382,0.1,0.05,0.5,2.0,0.2,1.476727155808135,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_300.csv,0.15,0.0,0.0055229595627224,0.15,0.0,0.15,0.00374,0.0055229594,0.0,0.9782724,0.0043370854,0.0043370854,0.004242851,0.004242851,0.091047354
E288_300:106,E288_300,106,2.3,11.5,11.0,12.0,0.21,0.201368794,0.219398289,0.205096133,0.19617891,0.214013356,0.598029541,0.392933408,23.72340616,300.0,0.00029,0.06916996,0.004192571,0.0003,0.0094404139614008,1.034482759,15%,0.00%,-0.0312921250282444,0.0,-0.0312921250282444,-0.1339816645950302,-8.181583136236101,0.1999999999999999,6.159622206087705e-05,mcfm_logistic,1.0,6.159622206087705e-05,2.577754397752361e-06,5.901846766312469e-05,True,raw,5.901846766312469e-05,0.0,0.0,False,-0.0,23.89530287081851,asymptotic_damped,0.1,2.0,exp,0.0183156388887341,base,base,alpha_over_pi,0.004337143,0.0083851419999999,1.9999999999999976,1.0,0.1,0.05,0.5,2.0,0.2,2.176643463542911,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_300.csv,0.15,0.0,0.0094404139614008,0.15,0.0,0.15,0.004192571,0.009440414,0.0,0.9782724,0.003909923,0.003909923,0.0038249698,0.0038249698,-0.03893912
E288_400:0,E288_400,0,0.1,5.5,5.0,6.0,0.03,0.027500659,0.032998961,0.012048491,0.010953174,0.013143809,0.206892673,0.194844182,27.39342987,400.0,2.88,1.590909091,1.810285714,0.12,0.075428571,0.041666667,15%,5.00%,32.678965776613325,-0.0,32.678965776613325,0.0553960528119139,409.2438667917138,0.0181818181818181,0.085062823997758,mcfm_logistic,1.0,0.085062823997758,4.408688606703667,-4.323625782705909,False,raw,-4.323625782705909,0.0,-0.0,False,-0.0,0.0192943597487051,asymptotic_damped,0.1,2.0,exp,0.9674825879029632,base,base,alpha_over_pi,0.075428571,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_400.csv,0.15,0.05,0.11782319482548105,0.15,0.05,0.15,1.8102857,0.1178232,-0.0,0.9953204,1.8433943,1.8433943,1.8347679,1.8347679,0.20778804
E288_400:1,E288_400,1,0.3,5.5,5.0,6.0,0.03,0.027500659,0.032998961,0.012048491,0.010953174,0.013143809,0.206892673,0.194844182,27.39342987,400.0,2.76,0.53030303,5.204571429,0.08,0.150857143,0.028985507,15%,5.00%,46.29383007310776,-0.0,46.29383007310776,0.1124247317791783,272.3719793905136,0.0545454545454545,0.2394806303864525,mcfm_logistic,1.0,0.2394806303864525,4.707482085714094,-4.4680014553276415,False,raw,-4.4680014553276415,0.0,-0.0,False,-0.0,0.0508723402502603,asymptotic_damped,0.1,2.0,exp,0.7426572389044386,base,base,alpha_over_pi,0.150857143,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_400.csv,0.15,0.05,0.3007935953324642,0.15,0.05,0.15,5.2045712,0.3007936,-0.0,0.9953204,5.1283035,5.1283035,5.104305,5.104305,-0.33333975
E288_400:2,E288_400,2,0.5,5.5,5.0,6.0,0.03,0.027500659,0.032998961,0.012048491,0.010953174,0.013143809,0.206892673,0.194844182,27.39342987,400.0,2.3,0.318181818,7.228571429,0.07,0.22,0.030434783,15%,5.00%,-5.188061028145009,0.0,-5.188061028145009,-1.3933088662190574,-56.43923844156823,0.0909090909090909,0.3749683056992011,mcfm_logistic,1.0,0.3749683056992011,-0.4734855108416461,0.8484538165408473,True,raw,0.8484538165408473,0.0,0.0,False,-0.0,-0.7919319538050374,asymptotic_damped,0.1,2.0,exp,0.4376016396389107,base,base,alpha_over_pi,0.22,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_400.csv,0.15,0.05,0.4231200920074439,0.15,0.05,0.15,7.2285714,0.42312008,0.0,0.9953204,7.3371286,7.3371286,7.3027935,7.3027935,0.17541613
E288_400:3,E288_400,3,0.7,5.5,5.0,6.0,0.03,0.027500659,0.032998961,0.012048491,0.010953174,0.013143809,0.206892673,0.194844182,27.39342987,400.0,2.08,0.227272727,9.152,0.07,4.221428992097569,0.033653846,15%,5.00%,-28.641435696446216,0.0,-28.641435696446216,-0.3195370545316471,-122.7059600533968,0.1272727272727272,0.4919671736275937,mcfm_logistic,1.0,0.4919671736275937,-0.8847822404761139,1.3767494141037075,True,raw,1.3767494141037075,0.0,0.0,False,-0.0,-0.5560319264126042,asymptotic_damped,0.1,2.0,exp,0.1979314123158873,base,base,alpha_over_pi,0.308,4.210177993306447,0.4600281898280646,0.5679939894815906,0.1,0.05,0.5,2.0,0.2,13.705938286031069,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_400.csv,0.15,0.05,4.246158321980222,0.15,0.05,0.15,9.152,4.246158,0.0,0.9953204,8.135527,8.135527,8.097455,8.097455,-0.24835284
E288_400:4,E288_400,4,0.9,5.5,5.0,6.0,0.03,0.027500659,0.032998961,0.012048491,0.010953174,0.013143809,0.206892673,0.194844182,27.39342987,400.0,1.48,0.176767677,8.372571429,0.06,11.214696260817275,0.040540541,15%,5.00%,5.838656949642826,0.0,5.838656949642826,1.4339892720554823,-7.46523627015822,0.1636363636363636,0.5902847648218804,mcfm_logistic,1.0,0.5902847648218804,0.028644432203863,0.5616403326180174,True,raw,0.5616403326180174,0.0,0.0,False,0.0,20.6073124655015,asymptotic_damped,0.1,2.0,exp,0.0687219964063596,base,base,alpha_over_pi,0.339428571,11.209558442132227,1.338842975206611,1.0,0.1,0.05,0.5,2.0,0.2,33.039930103047446,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_400.csv,0.15,0.05,11.222506943781468,0.15,0.05,0.15,8.372571,11.2225065,0.0,0.9953204,7.6130285,7.6130285,7.5774026,7.5774026,-0.0708548
E288_400:14,E288_400,14,0.1,6.5,6.0,7.0,0.03,0.027857718,0.032499154,0.014239126,0.013143809,0.015334444,0.244509523,0.230270397,27.39342987,400.0,1.04,1.590909091,0.653714286,0.03,0.018857143,0.028846154,15%,5.00%,13.14496561044522,-0.0,13.14496561044522,0.0497311522428439,662.4148379447099,0.0153846153846153,0.024861867724583,mcfm_logistic,1.0,0.024861867724583,1.808944965054876,-1.7840830973302928,False,raw,-1.7840830973302928,0.0,-0.0,False,-0.0,0.0137438497051395,asymptotic_damped,0.1,2.0,exp,0.9766092663190326,base,base,alpha_over_pi,0.018857143,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_400.csv,0.15,0.05,0.03773523236212643,0.15,0.05,0.15,0.6537143,0.03773523,-0.0,0.9953204,0.6561005,0.6561005,0.6530302,0.6530302,-0.018128483
E288_400:15,E288_400,15,0.3,6.5,6.0,7.0,0.03,0.027857718,0.032499154,0.014239126,0.013143809,0.015334444,0.244509523,0.230270397,27.39342987,400.0,0.966,0.53030303,1.8216,0.018,0.033942857,0.01863354,15%,5.00%,18.542447262195893,-0.0,18.542447262195893,0.0982394596701296,492.617556094229,0.0461538461538461,0.0679711119037087,mcfm_logistic,1.0,0.0679711119037087,2.02675476743751,-1.9587836555338007,False,raw,-1.9587836555338007,0.0,-0.0,False,-0.0,0.033536919708173,asymptotic_damped,0.1,2.0,exp,0.8081417913768859,base,base,alpha_over_pi,0.033942857,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_400.csv,0.15,0.05,0.09719919722570988,0.15,0.05,0.15,1.8216,0.097199194,-0.0,0.9953204,1.8547487,1.8547487,1.8460692,1.8460692,0.2517434
E288_400:16,E288_400,16,0.5,6.5,6.0,7.0,0.03,0.027857718,0.032499154,0.014239126,0.013143809,0.015334444,0.244509523,0.230270397,27.39342987,400.0,0.894,0.318181818,2.809714286,0.016,0.050285714,0.017897092,15%,5.00%,-2.3177866464791808,0.0,-2.3177866464791808,-1.2122402595890691,-101.96734866843455,0.0769230769230769,0.10380635849208,mcfm_logistic,1.0,0.10380635849208,-0.352746302509226,0.456552661001306,True,raw,0.456552661001306,0.0,0.0,False,-0.0,-0.2942805006137945,asymptotic_damped,0.1,2.0,exp,0.5533768878965243,base,base,alpha_over_pi,0.050285714,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_400.csv,0.15,0.05,0.14921423844550166,0.15,0.05,0.15,2.8097143,0.14921424,0.0,0.9953204,2.7421532,2.7421532,2.729321,2.729321,-0.53877777
E288_400:17,E288_400,17,0.7,6.5,6.0,7.0,0.03,0.027857718,0.032499154,0.014239126,0.013143809,0.015334444,0.244509523,0.230270397,27.39342987,400.0,0.707,0.227272727,3.1108,0.014,0.1304150710843103,0.01980198,15%,5.00%,-11.794897696301032,0.0,-11.794897696301032,-0.2637411599572898,-241.9756119529388,0.1076923076923076,0.1332460921173047,mcfm_logistic,1.0,0.1332460921173047,-0.6403065373486544,0.7735526294659592,True,raw,0.7735526294659592,0.0,0.0,False,-0.0,-0.2080973476688879,asymptotic_damped,0.1,2.0,exp,0.3135603875767511,base,base,alpha_over_pi,0.0616,0.1149501229487195,0.0369519489998455,0.0637232589895296,0.1,0.05,0.5,2.0,0.2,2.117127777342701,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_400.csv,0.15,0.05,0.20297975851282737,0.15,0.05,0.15,3.1108,0.20297976,0.0,0.9953204,3.199944,3.199944,3.1849694,3.1849694,0.36540294
E288_400:18,E288_400,18,0.9,6.5,6.0,7.0,0.03,0.027857718,0.032499154,0.014239126,0.013143809,0.015334444,0.244509523,0.230270397,27.39342987,400.0,0.594,0.176767677,3.360342857,0.014,2.786832693843294,0.023569024,15%,5.00%,2.1664435194349645,0.0,2.1664435194349645,1.5510872205320263,-15.074486585417114,0.1384615384615384,0.1568357353335693,mcfm_logistic,1.0,0.1568357353335693,0.0057663523189534,0.1510693830146159,True,raw,0.1510693830146159,0.0,0.0,False,0.0,27.198430941873937,asymptotic_damped,0.1,2.0,exp,0.1470239524980233,base,base,alpha_over_pi,0.0792,2.785707059881543,0.828994890827458,0.8648156577150649,0.1,0.05,0.5,2.0,0.2,35.18728148792037,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_400.csv,0.15,0.05,2.791892946329667,0.15,0.05,0.15,3.3603427,2.791893,0.0,0.9953204,3.215132,3.215132,3.2000864,3.2000864,-0.057400618
E288_400:19,E288_400,19,1.1,6.5,6.0,7.0,0.03,0.027857718,0.032499154,0.014239126,0.013143809,0.015334444,0.244509523,0.230270397,27.39342987,400.0,0.44,0.144628099,3.042285714,0.012,4.357199187160786,0.027272727,15%,5.00%,9.726845585622788,0.0,9.726845585622788,0.3127720788018667,80.5645985875787,0.1692307692307692,0.1749988790179071,mcfm_logistic,1.0,0.1749988790179071,0.0676795245448342,0.1073193544730729,True,raw,0.1073193544730729,0.0,0.0,False,0.0,2.5856990012094325,asymptotic_damped,0.1,2.0,exp,0.0570455432700749,base,base,alpha_over_pi,0.082971429,4.356409128923076,1.431952662721893,1.0,0.1,0.05,0.5,2.0,0.2,52.51445274204914,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_400.csv,0.15,0.05,4.359853611362271,0.15,0.05,0.15,3.0422857,4.3598537,0.0,0.9953204,2.8751893,2.8751893,2.8617346,2.8617346,-0.041412182
E288_400:30,E288_400,30,0.1,7.5,7.0,8.0,0.03,0.028125511,0.032142144,0.016429761,0.015334444,0.017525078,0.282126373,0.265696612,27.39342987,400.0,0.382,1.590909091,0.240114286,0.016,0.010057143,0.041884817,15%,5.00%,5.179427192257588,-0.0,5.179427192257588,0.0463592357006064,491.1248558619072,0.0133333333333333,0.0081182702793005,mcfm_logistic,1.0,0.0081182702793005,0.6931592867827301,-0.6850410165034295,False,raw,-0.6850410165034295,0.0,-0.0,False,-0.0,0.0117119837158659,asymptotic_damped,0.1,2.0,exp,0.9823793146181776,base,base,alpha_over_pi,0.010057143,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_400.csv,0.15,0.05,0.01566152295198885,0.15,0.05,0.15,0.24011429,0.015661523,-0.0,0.9953204,0.24084255,0.24084255,0.2397155,0.2397155,-0.025462715
E288_400:31,E288_400,31,0.3,7.5,7.0,8.0,0.03,0.028125511,0.032142144,0.016429761,0.015334444,0.017525078,0.282126373,0.265696612,27.39342987,400.0,0.354,0.53030303,0.667542857,0.009,0.016971429,0.025423729,15%,5.00%,7.284971081806344,-0.0,7.284971081806344,0.0916328767134213,389.9157946455978,0.04,0.0216282476511919,mcfm_logistic,1.0,0.0216282476511919,0.795785619997593,-0.774157372346401,False,raw,-0.774157372346401,0.0,-0.0,False,-0.0,0.0271784851443499,asymptotic_damped,0.1,2.0,exp,0.8521437889662113,base,base,alpha_over_pi,0.016971429,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_400.csv,0.15,0.05,0.03744413261288539,0.15,0.05,0.15,0.6675429,0.037444133,-0.0,0.9953204,0.6850194,0.6850194,0.6818137,0.6818137,0.38112357
E288_400:32,E288_400,32,0.5,7.5,7.0,8.0,0.03,0.028125511,0.032142144,0.016429761,0.015334444,0.017525078,0.282126373,0.265696612,27.39342987,400.0,0.328,0.318181818,1.030857143,0.008,0.025142857,0.024390244,15%,5.00%,-0.9750464345551192,0.0,-0.9750464345551192,-1.0572390262319613,-79.7802563787846,0.0666666666666666,0.0323128295168051,mcfm_logistic,1.0,0.0323128295168051,-0.195390608101002,0.2277034376178072,True,raw,0.2277034376178072,0.0,0.0,False,-0.0,-0.165375551214324,asymptotic_damped,0.1,2.0,exp,0.6411803884299546,base,base,alpha_over_pi,0.025142857,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_400.csv,0.15,0.05,0.057348316290086104,0.15,0.05,0.15,1.0308571,0.057348315,0.0,0.9953204,1.0259023,1.0259023,1.0211015,1.0211015,-0.17011157
E288_400:33,E288_400,33,0.7,7.5,7.0,8.0,0.03,0.028125511,0.032142144,0.016429761,0.015334444,0.017525078,0.282126373,0.265696612,27.39342987,400.0,0.28,0.227272727,1.232,0.007,0.0308,0.025,15%,5.00%,-4.720381280489504,0.0,-4.720381280489504,-0.2609958659678951,-193.25913248342547,0.0933333333333333,0.040669666233637,mcfm_logistic,1.0,0.040669666233637,-0.3550579766049923,0.3957276428386294,True,raw,0.3957276428386294,0.0,0.0,False,-0.0,-0.1145437334559102,asymptotic_damped,0.1,2.0,exp,0.4184863060425646,base,base,alpha_over_pi,0.0308,0.0,0.0,0.0,0.1,0.05,0.5,2.0,0.2,1.0,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_400.csv,0.15,0.05,0.06887089370699352,0.15,0.05,0.15,1.232,0.068870895,0.0,0.9953204,1.2224784,1.2224784,1.2167577,1.2167577,-0.22131756
E288_400:34,E288_400,34,0.9,7.5,7.0,8.0,0.03,0.028125511,0.032142144,0.016429761,0.015334444,0.017525078,0.282126373,0.265696612,27.39342987,400.0,0.221,0.176767677,1.250228571,0.007,0.3193228886125566,0.031674208,15%,5.00%,0.8059085255616829,0.0,0.8059085255616829,1.551328136315031,-11.22020316763427,0.12,0.04702780738986,mcfm_logistic,1.0,0.04702780738986,-0.0061143889578372,0.0531421963476972,True,raw,0.0531421963476972,0.0,0.0,False,0.0,-7.691333952443681,asymptotic_damped,0.1,2.0,exp,0.2369277586821217,base,base,alpha_over_pi,0.0396,0.3168579290342396,0.2534399999999997,0.3519999999999996,0.1,0.05,0.5,2.0,0.2,8.063709308397895,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_400.csv,0.15,0.05,0.3253840590613329,0.15,0.05,0.15,1.2502285,0.32538405,0.0,0.9953204,1.2663541,1.2663541,1.2604281,1.2604281,0.03134618
E288_400:35,E288_400,35,1.1,7.5,7.0,8.0,0.03,0.028125511,0.032142144,0.016429761,0.015334444,0.017525078,0.282126373,0.265696612,27.39342987,400.0,0.17,0.144628099,1.175428571,0.006,1.248820657934276,0.035294118,15%,5.00%,3.799241200440625,0.0,3.799241200440625,0.3093850874389542,63.24617263283994,0.1466666666666666,0.0516411010971612,mcfm_logistic,1.0,0.0516411010971612,0.0500368730012884,0.0016042280958727,True,raw,0.0016042280958727,0.0,0.0,False,0.0,1.0320609182718408,asymptotic_damped,0.1,2.0,exp,0.1163548028087039,base,base,alpha_over_pi,0.041485714,1.2481313918082937,1.0618521810699575,0.9872592592592588,0.1,0.05,0.5,2.0,0.2,30.102426534933837,/home/dustin/work/project/bT-TMD/systematics/collins_factorization_validity/data/rowidfix_stageFT_all_qmax0p20_lam0p50/E288_400.csv,0.15,0.05,1.2502028301428556,0.15,0.05,0.15,1.1754286,1.2502028,0.0,0.9953204,1.1798971,1.1798971,1.1743757,1.1743757,-0.0008422439
